State,Office,Office Code,Jurisdiction Code,Election Type,Election Type Code,Full Name,Last Name,Candidate ID
Texas,House,H,28,General Election,G,Jay Furman,Furman,20077581
Texas,House,H,29,General Election,G,Sylvia Garcia,Garcia,19457
Texas,House,H,29,General Election,G,Alan Garza,Garza,20077243
Texas,House,H,30,General Election,G,Jasmine Crockett,Crockett,20074454
Texas,House,H,30,General Election,G,Jrmar Jefferson,Jefferson,19751
Texas,House,H,31,General Election,G,John Carter,Carter,1441
Texas,House,H,31,General Election,G,Stuart Whitlow,Whitlow,20077560
Texas,House,H,32,General Election,G,Darrell Day,Day,20074386
Texas,House,H,32,General Election,G,Kevin Hale,Hale,20074063
Texas,House,H,32,General Election,G,Julie Johnson,Johnson,20077005
Texas,House,H,33,General Election,G,Patrick Gillespie,Gillespie,20074391
Texas,House,H,33,General Election,G,Marc Veasey,Veasey,61950
Texas,House,H,34,General Election,G,Mayra Flores,Flores,20074394
Texas,House,H,34,General Election,G,Vicente Gonzalez,Gonzalez,64608
Texas,House,H,35,General Election,G,Greg Casar,Casar,20074469
Texas,House,H,35,General Election,G,Steven Wright,Wright,20077590
Texas,House,H,36,General Election,G,Brian Babin,Babin,70006
Texas,House,H,36,General Election,G,Dayna Steele,Steele,19475
Texas,House,H,37,General Election,G,Girish Altekar,Altekar,20078709
Texas,House,H,37,General Election,G,Lloyd Doggett,Doggett,292
Texas,House,H,37,General Election,G,Jenny Garcia Sharon,Sharon,20073585
Texas,House,H,38,General Election,G,Wesley Hunt,Hunt,20073259
Texas,House,H,38,General Election,G,Melissa McDonough,McDonough,20077263
Texas,House,H,38,General Election,G,Write-ins,Write-ins,21303
Texas,President,P,0,General Election,G,Kamala Harris,Harris,64984
Texas,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Texas,President,P,0,General Election,G,Jill Stein,Stein,895
Texas,President,P,0,General Election,G,Donald Trump,Trump,8639
Texas,President,P,0,General Election,G,Write-ins,Write-ins,21303
Texas,Senate,S,0,General Election,G,Colin Allred,Allred,19466
Texas,Senate,S,0,General Election,G,Ted Brown,Brown,91
Texas,Senate,S,0,General Election,G,Ted Cruz,Cruz,61815
Texas,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Texas,House,H,18,Gen Special,P,Maria Dunn,Dunn,20078859
Texas,House,H,18,Gen Special,P,Kevin Dural,Dural,20078860
Texas,House,H,18,Gen Special,P,Erica Lee Carter,Lee Carter,20078833
Utah,Attorney General,A,0,General Election,G,Rudy Bautista,Bautista,20078719
Utah,Attorney General,A,0,General Election,G,Derek Brown,Brown,20077723
Utah,Attorney General,A,0,General Election,G,Austin Hepworth,Hepworth,20078721
Utah,Attorney General,A,0,General Election,G,Andrew McCullough,Mccullough,44544
Utah,Attorney General,A,0,General Election,G,Michelle Quist,Quist,20078720
Utah,Governor,G,0,General Election,G,Spencer Cox,Cox,20073827
Utah,Governor,G,0,General Election,G,Brian King,King,20078717
Utah,Governor,G,0,General Election,G,Robert Latham,Latham,20074043
Utah,Governor,G,0,General Election,G,Phil Lyman,Lyman,20078900
Utah,Governor,G,0,General Election,G,Tom Tomeny,Tomeny,20078718
Utah,Governor,G,0,General Election,G,Tommy Williams,Williams,20076575
Utah,House,H,1,General Election,G,Bill Campbell,Campbell,20078473
Utah,House,H,1,General Election,G,Daniel Cottam,Cottam,20073749
Utah,House,H,1,General Election,G,Blake Moore,Moore,20073829
Utah,House,H,2,General Election,G,Cassie Easley,Easley,20076576
Utah,House,H,2,General Election,G,Celeste Maloy,Maloy,20078475
Utah,House,H,2,General Election,G,Tyler Murset,Murset,20078476
Utah,House,H,2,General Election,G,Nathaniel Woodward,Woodward,20078722
Utah,House,H,3,General Election,G,Mike Kennedy,Kennedy,20633
Utah,House,H,3,General Election,G,Glenn Wright,Wright,20075623
Utah,House,H,4,General Election,G,Vaughn Cook,Cook,20078479
Utah,House,H,4,General Election,G,Katrina Fallick-Wang,Fallick-Wang,20078478
Utah,House,H,4,General Election,G,Burgess Owens,Owens,20073826
Utah,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Utah,President,P,0,General Election,G,Lucifer Everylove,Everylove,20078866
Utah,President,P,0,General Election,G,Kamala Harris,Harris,64984
Utah,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Utah,President,P,0,General Election,G,Joel Skousen,Skousen,20078491
Utah,President,P,0,General Election,G,Jill Stein,Stein,895
Utah,President,P,0,General Election,G,Donald Trump,Trump,8639
Utah,President,P,0,General Election,G,Cornel West,West,20078274
Utah,President,P,0,General Election,G,Write-ins,Write-ins,21303
Utah,Senate,S,0,General Election,G,Carlton Bowen,Bowen,2568
Utah,Senate,S,0,General Election,G,John Curtis,Curtis,1479
Utah,Senate,S,0,General Election,G,Caroline Gleich,Gleich,20078490
Utah,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Vermont,Attorney General,A,0,General Election,G,Charity Clark,Clark,20076238
Vermont,Attorney General,A,0,General Election,G,Kevin Gustafson,Gustafson,20078825
Vermont,Attorney General,A,0,General Election,G,Ture Nelson,Nelson,20078858
Vermont,Governor,G,0,General Election,G,Esther Charlestin,Charlestin,20078211
Vermont,Governor,G,0,General Election,G,June Goodband,Goodband,20078766
Vermont,Governor,G,0,General Election,G,Kevin Hoyt,Hoyt,20074025
Vermont,Governor,G,0,General Election,G,Poa Mutino,Mutino,20078767
Vermont,Governor,G,0,General Election,G,Phil Scott,Scott,45443
Vermont,Governor,G,0,General Election,G,Write-ins,Write-ins,21303
Vermont,House,H,1,General Election,G,Becca Balint,Balint,20076243
Vermont,House,H,1,General Election,G,Mark Coester,Coester,20076729
Vermont,House,H,1,General Election,G,Jessy Diamondstone,Diamondstone,20078832
Vermont,House,H,1,General Election,G,Adam Ortiz,Ortiz,20076845
Vermont,House,H,1,General Election,G,Write-ins,Write-ins,21303
Vermont,Lt Governor,L,0,General Election,G,Ian Diamondstone,Diamondstone,20076887
Vermont,Lt Governor,L,0,General Election,G,John Rodgers,Rodgers,20078810
Vermont,Lt Governor,L,0,General Election,G,Write-ins,Write-ins,21303
Vermont,Lt Governor,L,0,General Election,G,David Zuckerman,Zuckerman,20073994
Vermont,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Vermont,President,P,0,General Election,G,Rachele Fruit,Fruit,20078828
Vermont,President,P,0,General Election,G,Kamala Harris,Harris,64984
Vermont,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Vermont,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Vermont,President,P,0,General Election,G,Donald Trump,Trump,8639
Vermont,President,P,0,General Election,G,Cornel West,West,20078274
Vermont,President,P,0,General Election,G,Write-ins,Write-ins,21303
Vermont,Secretary Of State,SS,0,General Election,G,Sarah Copeland Hanzas,Copeland Hanzas,20076240
Vermont,Secretary Of State,SS,0,General Election,G,Brooke Paige,Paige,20569
Vermont,Senate,S,0,General Election,G,Steve Berry,Berry,20078826
Vermont,Senate,S,0,General Election,G,Gerald Malloy,Malloy,20076228
Vermont,Senate,S,0,General Election,G,Bernie Sanders,Sanders,1445
Vermont,Senate,S,0,General Election,G,Justin Schoville,Schoville,20078827
Vermont,Senate,S,0,General Election,G,Mark Stewart Greenstein,Stewart Greenstein,20066214
Vermont,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Virginia,House,H,1,General Election,G,Leslie Mehta,Mehta,20078367
Virginia,House,H,1,General Election,G,Rob Wittman,Wittman,57798
Virginia,House,H,2,General Election,G,Missy Cotter Smasal,Cotter Smasal,20078368
Virginia,House,H,2,General Election,G,Jen Kiggans,Kiggans,20075477
Virginia,House,H,2,General Election,G,Robert Reid,Reid,20078893
Virginia,House,H,3,General Election,G,Bobby Scott,Scott,1451
Virginia,House,H,3,General Election,G,John Sitka,Sitka,20078400
Virginia,House,H,4,General Election,G,Jennifer McClellan,McClellan,20076934
Virginia,House,H,4,General Election,G,Bill Moher,Moher,20078401
Virginia,House,H,5,General Election,G,John McGuire,McGuire,20078373
Virginia,House,H,5,General Election,G,Gloria Witt,Witt,20078372
Virginia,House,H,6,General Election,G,Ben Cline,Cline,20447
Virginia,House,H,6,General Election,G,Ken Mitchell,Mitchell,20078402
Virginia,House,H,6,General Election,G,Robby Wells,Wells,20073324
Virginia,House,H,7,General Election,G,Derrick Anderson,Anderson,20075488
Virginia,House,H,7,General Election,G,Eugene Vindman,Vindman,20078380
Virginia,House,H,8,General Election,G,Donald Beyer,Beyer,45543
Virginia,House,H,8,General Election,G,Bentley Hensel,Hensel,20078894
Virginia,House,H,8,General Election,G,David Kennedy,Kennedy,20078895
Virginia,House,H,8,General Election,G,Jerry Torres,Torres,20076389
Virginia,House,H,9,General Election,G,Karen Baker,Baker,20078403
Virginia,House,H,9,General Election,G,Morgan Griffith,Griffith,58574
Virginia,House,H,10,General Election,G,Mike Clancy,Clancy,20078396
Virginia,House,H,10,General Election,G,Suhas Subramanyam,Subramanyam,20078395
Virginia,House,H,11,General Election,G,Gerry Connolly,Connolly,59040
Virginia,House,H,11,General Election,G,Mike Van Meter,Van Meter,20078404
Virginia,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Virginia,President,P,0,General Election,G,Kamala Harris,Harris,64984
Virginia,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Virginia,President,P,0,General Election,G,Jill Stein,Stein,895
Virginia,President,P,0,General Election,G,Donald Trump,Trump,8639
Virginia,President,P,0,General Election,G,Cornel West,West,20078274
Virginia,President,P,0,General Election,G,Write-ins,Write-ins,21303
Virginia,Senate,S,0,General Election,G,Hung Cao,Cao,20076456
Virginia,Senate,S,0,General Election,G,Tim Kaine,Kaine,51423
Washington,Attorney General,A,0,General Election,G,Nick Brown,Brown,20077732
Washington,Attorney General,A,0,General Election,G,Pete Serrano,Serrano,20077733
Washington,Governor,G,0,General Election,G,Bob Ferguson,Ferguson,20077002
Washington,Governor,G,0,General Election,G,Dave Reichert,Reichert,50215
Washington,House,H,1,General Election,G,Jeb Brewer,Brewer,20078824
Washington,House,H,1,General Election,G,Suzan DelBene,DelBene,61012
Washington,House,H,2,General Election,G,Cody Hart,Hart,20076021
Washington,House,H,2,General Election,G,Rick Larsen,Larsen,2624
Washington,House,H,3,General Election,G,Marie Gluesenkamp Perez,Gluesenkamp Perez,20076027
Washington,House,H,3,General Election,G,Joe Kent,Kent,20076030
Washington,House,H,4,General Election,G,Dan Newhouse,Newhouse,58914
Washington,House,H,4,General Election,G,Jerrod Sessler,Sessler,20076039
Washington,House,H,5,General Election,G,Michael Baumgartner,Baumgartner,62292
Washington,House,H,5,General Election,G,Carmela Conroy,Conroy,20078794
Washington,House,H,6,General Election,G,Drew MacEwen,MacEwen,20078482
Washington,House,H,6,General Election,G,Emily Randall,Randall,20078481
Washington,House,H,7,General Election,G,Dan Alexander,Alexander,20078795
Washington,House,H,7,General Election,G,Pramila Jayapal,Jayapal,65298
Washington,House,H,8,General Election,G,Carmen Goers,Goers,20076982
Washington,House,H,8,General Election,G,Kim Schrier,Schrier,20454
Washington,House,H,9,General Election,G,Melissa Chaudhry,Chaudhry,20078906
Washington,House,H,9,General Election,G,Adam Smith,Smith,1427
Washington,House,H,10,General Election,G,Don Hewett,Hewett,20078483
Washington,House,H,10,General Election,G,Marilyn Strickland,Strickland,20073597
Washington,Lt Governor,L,0,General Election,G,Denny Heck,Heck,61011
Washington,Lt Governor,L,0,General Election,G,Dan Matthews,Matthews,62300
Washington,President,P,0,General Election,G,Shiva Ayyadurai,Ayyadurai,21301
Washington,President,P,0,General Election,G,Claudia De la Cruz,De la Cruz,20078288
Washington,President,P,0,General Election,G,Rachele Fruit,Fruit,20078828
Washington,President,P,0,General Election,G,Kamala Harris,Harris,64984
Washington,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Washington,President,P,0,General Election,G,Joseph Kishore,Kishore,20073953
Washington,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Washington,President,P,0,General Election,G,Jill Stein,Stein,895
Washington,President,P,0,General Election,G,Donald Trump,Trump,8639
Washington,President,P,0,General Election,G,Cornel West,West,20078274
Washington,President,P,0,General Election,G,Write-ins,Write-ins,21303
Washington,Secretary Of State,SS,0,General Election,G,Steve Hobbs,Hobbs,20076063
Washington,Secretary Of State,SS,0,General Election,G,Dale Whitaker,Whitaker,20078907
Washington,Senate,S,0,General Election,G,Maria Cantwell,Cantwell,1805
Washington,Senate,S,0,General Election,G,Raul Garcia,Garcia,20077011
West Virginia,Attorney General,A,0,General Election,G,J.B. McCuskey,McCuskey,20077709
West Virginia,Attorney General,A,0,General Election,G,Teresa Toriseva,Toriseva,20077697
West Virginia,Governor,G,0,General Election,G,Erika Kolenich,Kolenich,20074042
West Virginia,Governor,G,0,General Election,G,Chase Linko-Looper,Linko-Looper,20078760
West Virginia,Governor,G,0,General Election,G,Patrick Morrisey,Morrisey,19249
West Virginia,Governor,G,0,General Election,G,Steve Williams,Williams,20077019
West Virginia,Governor,G,0,General Election,G,Write-ins,Write-ins,21303
West Virginia,House,H,1,General Election,G,Wes Holden,Holden,20078710
West Virginia,House,H,1,General Election,G,Carol Miller,Miller,20069229
West Virginia,House,H,1,General Election,G,Chris Reed,Reed,20077711
West Virginia,House,H,2,General Election,G,Riley  Moore,Moore,20076983
West Virginia,House,H,2,General Election,G,Steven Wendelin,Wendelin,20077714
West Virginia,President,P,0,General Election,G,Kamala Harris,Harris,64984
West Virginia,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
West Virginia,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
West Virginia,President,P,0,General Election,G,Jill Stein,Stein,895
West Virginia,President,P,0,General Election,G,Donald Trump,Trump,8639
West Virginia,President,P,0,General Election,G,Write-ins,Write-ins,21303
West Virginia,Secretary Of State,SS,0,General Election,G,Thornton Cooper,Cooper,20077696
West Virginia,Secretary Of State,SS,0,General Election,G,Kris Warner,Warner,20069244
West Virginia,Senate,S,0,General Election,G,Glenn Elliott,Elliott,20077694
West Virginia,Senate,S,0,General Election,G,Jim Justice,Justice,64870
West Virginia,Senate,S,0,General Election,G,David Moran,Moran,62658
West Virginia,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
Wisconsin,House,H,1,General Election,G,Peter Barca,Barca,20064648
Wisconsin,House,H,1,General Election,G,Bryan Steil,Steil,21020
Wisconsin,House,H,1,General Election,G,Chester Todd,Todd,20078666
Wisconsin,House,H,2,General Election,G,Erik Olsen,Olsen,20076276
Wisconsin,House,H,2,General Election,G,Mark Pocan,Pocan,59107
Wisconsin,House,H,3,General Election,G,Rebecca Cooke,Cooke,20076277
Wisconsin,House,H,3,General Election,G,Derrick Van Orden,Van Orden,20073988
Wisconsin,House,H,4,General Election,G,Gwen Moore,Moore,48730
Wisconsin,House,H,4,General Election,G,Robert Raymond,Raymond,2690
Wisconsin,House,H,4,General Election,G,Tim Rogers,Rogers,21021
Wisconsin,House,H,5,General Election,G,Scott Fitzgerald,Fitzgerald,20073862
Wisconsin,House,H,5,General Election,G,Ben Steinhoff,Steinhoff,20078660
Wisconsin,House,H,6,General Election,G,Glenn Grothman,Grothman,59087
Wisconsin,House,H,6,General Election,G,John Zarbano,Zarbano,20078659
Wisconsin,House,H,7,General Election,G,Kyle Kilbourn,Kilbourn,20078658
Wisconsin,House,H,7,General Election,G,Tom Tiffany,Tiffany,20073295
Wisconsin,House,H,8,General Election,G,Kristin Lyerly,Lyerly,20078485
Wisconsin,House,H,8,General Election,G,Tony Wied,Wied,20078656
Wisconsin,Issue,I1,0,General Election,G,No,No,3
Wisconsin,Issue,I1,0,General Election,G,Yes,Yes,2
Wisconsin,President,P,0,General Election,G,Kamala Harris,Harris,64984
Wisconsin,President,P,0,General Election,G,Robert F. Kennedy Jr.,Kennedy,20077008
Wisconsin,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Wisconsin,President,P,0,General Election,G,Jill Stein,Stein,895
Wisconsin,President,P,0,General Election,G,Randall Terry,Terry,61513
Wisconsin,President,P,0,General Election,G,Donald Trump,Trump,8639
Wisconsin,President,P,0,General Election,G,Cornel West,West,20078274
Wisconsin,President,P,0,General Election,G,Write-ins,Write-ins,21303
Wisconsin,Senate,S,0,General Election,G,Phil Anderson,Anderson,65466
Wisconsin,Senate,S,0,General Election,G,Tammy Baldwin,Baldwin,1092
Wisconsin,Senate,S,0,General Election,G,Eric Hovde,Hovde,62528
Wisconsin,Senate,S,0,General Election,G,Thomas Leager,Leager,20078665
Wisconsin,House,H,8,Gen Special,P,Kristin Lyerly,Lyerly,20078485
Wisconsin,House,H,8,Gen Special,P,Tony Wied,Wied,20078656
Wyoming,House,H,1,General Election,G,Richard Brubaker,Brubaker,62702
Wyoming,House,H,1,General Election,G,Kyle Cameron,Cameron,20078480
Wyoming,House,H,1,General Election,G,Harriet Hageman,Hageman,20072969
Wyoming,House,H,1,General Election,G,Jeffrey Haggit,Haggit,20074017
Wyoming,President,P,0,General Election,G,Kamala Harris,Harris,64984
Wyoming,President,P,0,General Election,G,Chase Oliver,Oliver,20076636
Wyoming,President,P,0,General Election,G,Donald Trump,Trump,8639
Wyoming,President,P,0,General Election,G,Write-ins,Write-ins,21303
Wyoming,Senate,S,0,General Election,G,John Barrasso,Barrasso,52935
Wyoming,Senate,S,0,General Election,G,Scott Morrow,Morrow,20078844
Wyoming,Senate,S,0,General Election,G,Write-ins,Write-ins,21303
