state,jurisdiction,precinct_id,total_turnout_2022,precinct_cbs,county,n,ind,dem,rep,vote10,vote12,vote14,vote16,vote18,vote20,p_male,p_fem,p_age1,p_age2,p_age3,p_age4,p_race1,p_race2,p_race3,p_race4,p_ind,p_dem,p_rep,p_noncol,p_col,p_race1_noncol,p_race1_col
AZ,MARICOPA,0253 EL CARO,663,04013_0253 EL CARO,MARICOPA,5001,1869,1875,1001,1284,1327,863,1885,1771,2967,0.477997578,0.522002422,0.215556889,0.310937812,0.276744651,0.196760648,0.600400802,0.073146293,0.271342685,0.05511022,0.393888303,0.395152792,0.210958904,0.739993016,0.260006984,0.430908652,0.16949215
AZ,MARICOPA,0254 EL DOMINGO,477,04013_0254 EL DOMINGO,MARICOPA,2461,744,994,579,1035,1085,786,1342,1354,1843,0.477605863,0.522394137,0.156097561,0.26097561,0.309756098,0.273170732,0.72247054,0.012596505,0.212921577,0.052011377,0.321104877,0.429003021,0.249892102,0.585133083,0.414866917,0.405915205,0.316555335
AZ,MARICOPA,0255 EL MIRAGE,606,04013_0255 EL MIRAGE,MARICOPA,5267,2038,1701,1278,1262,1304,661,1955,1724,3211,0.460977948,0.539022052,0.245870515,0.312701728,0.286121132,0.155306626,0.528617608,0.031755087,0.399505609,0.040121696,0.406218856,0.339047239,0.254733905,0.752186469,0.247813531,0.390049586,0.138568022
AZ,MARICOPA,0256 ELLIS,162,04013_0256 ELLIS,MARICOPA,3104,1146,1472,358,780,838,469,1272,1174,2064,0.454634785,0.545365215,0.249033505,0.326675258,0.301868557,0.12242268,0.343427835,0.173646907,0.406572165,0.076353093,0.385080645,0.494623656,0.120295699,0.653882775,0.346117225,0.213480462,0.129947373
AZ,MARICOPA,0257 ELLSWORTH PARK,398,04013_0257 ELLSWORTH PARK,MARICOPA,2342,879,712,648,637,672,408,936,867,1429,0.462994836,0.537005164,0.323366083,0.261853909,0.252029047,0.162750961,0.517079419,0.014517506,0.432536294,0.035866781,0.392585976,0.317999107,0.289414917,0.769683986,0.230316014,0.376188792,0.140890628
AZ,MARICOPA,0258 ELWOOD,299,04013_0258 ELWOOD,MARICOPA,4139,1458,1932,579,1313,1387,771,1795,1619,2614,0.474477394,0.525522606,0.263234228,0.275803723,0.272661349,0.188300701,0.373520174,0.043005557,0.554723363,0.028750906,0.367346939,0.486772487,0.145880574,0.755160097,0.244839903,0.26558292,0.107937254
AZ,MARICOPA,0259 EMERALD,1070,04013_0259 EMERALD,MARICOPA,2445,487,616,1161,1167,1216,1047,1533,1612,1988,0.441393443,0.558606557,0.017615731,0.021712413,0.189676362,0.770995494,0.924744376,0.002453988,0.043353783,0.029447853,0.215106007,0.272084806,0.512809187,0.626760769,0.373239231,0.577300168,0.347444208
AZ,MARICOPA,0260 EMMETT,705,04013_0260 EMMETT,MARICOPA,3200,1057,967,1011,1076,1175,688,1554,1506,2354,0.488945041,0.511054959,0.193497968,0.280712723,0.356986558,0.168802751,0.697103275,0.026133501,0.16813602,0.108627204,0.348270181,0.318616145,0.333113674,0.497222684,0.502777316,0.337745861,0.359357414
AZ,MARICOPA,0261 ENCANTO,513,04013_0261 ENCANTO,MARICOPA,2805,706,1460,497,1395,1461,1100,1773,1772,2246,0.513581129,0.486418871,0.112299465,0.295543672,0.325490196,0.266666667,0.777896613,0.009625668,0.172192513,0.040285205,0.265114532,0.548253849,0.186631618,0.447576666,0.552423334,0.324012741,0.453883872
AZ,MARICOPA,0262 ENCLAVE,1867,04013_0262 ENCLAVE,MARICOPA,3880,939,799,1956,1825,1920,1656,2407,2452,3148,0.444616576,0.555383424,0.057246003,0.089221248,0.200876741,0.652656008,0.905412371,0.003092784,0.067525773,0.023969072,0.254195994,0.216296697,0.529507309,0.580185177,0.419814823,0.518121964,0.387290407
AZ,MARICOPA,0263 ENID PARK,1253,04013_0263 ENID PARK,MARICOPA,3333,893,777,1485,1512,1589,1116,1957,1859,2615,0.456298975,0.543701025,0.110177124,0.192134494,0.26538577,0.432302612,0.842484248,0.00870087,0.120612061,0.02820282,0.283042789,0.246275753,0.470681458,0.659733878,0.340266122,0.545091287,0.297392961
AZ,MARICOPA,0264 ENTZ,1142,04013_0264 ENTZ,MARICOPA,3154,780,606,1616,1487,1547,976,1860,1717,2474,0.474689589,0.525310411,0.177347716,0.262055838,0.328997462,0.231598985,0.826886493,0.006024096,0.108116677,0.058972733,0.259826782,0.201865423,0.538307795,0.521955542,0.478044458,0.420676661,0.406209832
AZ,MARICOPA,0265 ESCALADE,410,04013_0265 ESCALADE,MARICOPA,1863,548,348,864,537,576,309,804,798,1302,0.499188751,0.500811249,0.174986581,0.361245303,0.288781535,0.174986581,0.779388084,0.013955985,0.149758454,0.056897477,0.311363636,0.197727273,0.490909091,0.562294529,0.437705471,0.427270125,0.352117958
AZ,MARICOPA,0266 ESCALANTE,303,04013_0266 ESCALANTE,MARICOPA,3568,1476,1372,515,623,660,391,1058,1027,2002,0.504950495,0.495049505,0.389573991,0.305213004,0.200672646,0.104540359,0.649606299,0.041057368,0.235095613,0.07424072,0.438893845,0.407969075,0.15313708,0.59283059,0.40716941,0.374367227,0.275239072
AZ,MARICOPA,0267 ESCOBAR,185,04013_0267 ESCOBAR,MARICOPA,975,299,301,322,351,371,249,503,473,699,0.477272727,0.522727273,0.162051282,0.252307692,0.33025641,0.255384615,0.752820513,0.014358974,0.181538462,0.051282051,0.324295011,0.326464208,0.349240781,0.6046502,0.3953498,0.442476662,0.310343851
AZ,MARICOPA,0268 ESCONDIDO,898,04013_0268 ESCONDIDO,MARICOPA,4101,1458,985,1392,1039,1110,715,1619,1438,2581,0.468382353,0.531617647,0.202537823,0.233284529,0.312103465,0.252074183,0.765179225,0.012679834,0.197512802,0.024628139,0.380182529,0.25684485,0.362972621,0.714489156,0.285510844,0.53751643,0.227662795
AZ,MARICOPA,0269 ESCUDA,326,04013_0269 ESCUDA,MARICOPA,1483,512,358,519,492,506,355,675,633,981,0.468113976,0.531886024,0.193526635,0.187457856,0.310856372,0.308159137,0.772757923,0.005394471,0.181389076,0.04045853,0.368610511,0.257739381,0.373650108,0.615690378,0.384309622,0.463642394,0.309115529
AZ,MARICOPA,0270 ESQUIRE,454,04013_0270 ESQUIRE,MARICOPA,4173,1668,1402,854,1033,1084,622,1492,1374,2472,0.504003883,0.495996117,0.295950156,0.3069734,0.245626647,0.151449796,0.644620177,0.031392284,0.247304098,0.076683441,0.425076453,0.357288481,0.217635066,0.697859425,0.302140575,0.438866998,0.205753179
AZ,MARICOPA,0271 ESTRELLA FOOTHILLS,911,04013_0271 ESTRELLA FOOTHILLS,MARICOPA,4299,1375,1110,1578,1193,1263,798,1754,1718,2809,0.482476636,0.517523364,0.171707771,0.246859004,0.369241508,0.212191717,0.687383613,0.022113594,0.255121043,0.03538175,0.338419887,0.273197145,0.388382968,0.585437365,0.414562635,0.377638673,0.30974494
AZ,MARICOPA,0272 EUCLID,608,04013_0272 EUCLID,MARICOPA,3871,1143,1782,770,1560,1659,1106,2062,1996,2889,0.49453125,0.50546875,0.158139535,0.248837209,0.365891473,0.227131783,0.50322914,0.128390597,0.285197623,0.08318264,0.309336942,0.482273342,0.208389716,0.591030268,0.408969732,0.283204337,0.220024803
AZ,MARICOPA,0273 EVANS,490,04013_0273 EVANS,MARICOPA,1466,394,397,583,755,795,553,924,908,1191,0.474332649,0.525667351,0.128327645,0.219795222,0.341296928,0.310580205,0.866984993,0.007503411,0.055934516,0.06957708,0.286754003,0.288937409,0.424308588,0.364779058,0.635220942,0.310091481,0.556893513
AZ,MARICOPA,0274 EVERGREEN,279,04013_0274 EVERGREEN,MARICOPA,2154,715,802,511,813,820,507,1020,993,1480,0.513361463,0.486638537,0.222118959,0.262546468,0.276022305,0.239312268,0.652274838,0.012534819,0.278087279,0.057103064,0.352564103,0.395463511,0.251972387,0.541010021,0.458989979,0.328459797,0.32381504
AZ,MARICOPA,0275 EXETER,675,04013_0275 EXETER,MARICOPA,1491,372,353,702,767,802,614,932,935,1213,0.500671141,0.499328859,0.197447952,0.182672935,0.413028878,0.206850235,0.873910127,0.003353454,0.045606975,0.077129443,0.260686755,0.247372109,0.491941135,0.05784818,0.94215182,0.049272147,0.824637981
AZ,MARICOPA,0276 FAIRVIEW,676,04013_0276 FAIRVIEW,MARICOPA,2417,756,488,1065,844,910,551,1203,1113,1803,0.501251043,0.498748957,0.221762516,0.263549855,0.367811336,0.146876293,0.773272652,0.012825817,0.121638395,0.092263136,0.327414465,0.211346903,0.461238631,0.55856847,0.44143153,0.425389748,0.347882904
AZ,MARICOPA,0277 FAIRWAY,385,04013_0277 FAIRWAY,MARICOPA,2159,781,640,615,693,722,479,946,894,1403,0.471328671,0.528671329,0.232515053,0.288559518,0.269569245,0.209356183,0.657248726,0.014358499,0.28300139,0.045391385,0.383595285,0.314341847,0.302062868,0.678924018,0.321075982,0.430473927,0.226774799
AZ,MARICOPA,0278 FALCON,868,04013_0278 FALCON,MARICOPA,3951,1313,1114,1338,1286,1386,824,1834,1827,2821,0.475874394,0.524125606,0.201265823,0.233670886,0.390126582,0.174936709,0.63887481,0.034718702,0.244044602,0.082361885,0.34873838,0.295883134,0.355378486,0.586921349,0.413078651,0.35824017,0.28063464
AZ,MARICOPA,0279 FALCON HILL,809,04013_0279 FALCON HILL,MARICOPA,2310,687,431,1058,1023,1075,684,1335,1262,1764,0.487413194,0.512586806,0.154545455,0.251515152,0.337229437,0.256709957,0.845454545,0.006926407,0.118614719,0.029004329,0.315716912,0.198069853,0.486213235,0.546328628,0.453671372,0.449109128,0.396345417
AZ,MARICOPA,0280 FENIMORE,2332,04013_0280 FENIMORE,MARICOPA,6032,1660,1015,3056,2533,2691,1862,3378,3164,4704,0.499002328,0.500997672,0.154037473,0.196816448,0.393964517,0.255181562,0.845490716,0.006133952,0.11969496,0.028680371,0.289652766,0.177106962,0.533240272,0.57040789,0.42959211,0.466062082,0.379428635
AZ,MARICOPA,0281 FESTIVAL,1063,04013_0281 FESTIVAL,MARICOPA,2221,477,435,1178,399,429,468,877,1110,1486,0.47541723,0.52458277,0.008104457,0.018910401,0.185051778,0.787933363,0.93516434,0.004502476,0.039171544,0.021161639,0.228229665,0.208133971,0.563636364,0.550103102,0.449896898,0.514646284,0.420518057
AZ,MARICOPA,0282 FIESTA RANCH,1036,04013_0282 FIESTA RANCH,MARICOPA,4018,1316,1117,1386,1484,1554,1058,2084,1993,2977,0.494464016,0.505535984,0.180482947,0.301468758,0.334578043,0.183470251,0.718018915,0.015181682,0.150821304,0.115978099,0.344592825,0.292484944,0.362922231,0.435024711,0.564975289,0.304996981,0.413021934
AZ,MARICOPA,0283 FIREHAWK,927,04013_0283 FIREHAWK,MARICOPA,2094,520,464,1001,324,353,314,662,808,1430,0.473659004,0.526340996,0.058739255,0.126074499,0.221107927,0.594078319,0.866762178,0.009551098,0.089780325,0.033906399,0.261964736,0.233753149,0.504282116,0.580029106,0.419970894,0.4895937,0.377168478
AZ,MARICOPA,0284 FLOWER,790,04013_0284 FLOWER,MARICOPA,2904,872,645,1275,975,1017,604,1358,1259,1997,0.492563127,0.507436873,0.176652893,0.240358127,0.371212121,0.21177686,0.646632124,0.012435233,0.297063903,0.043868739,0.312320917,0.231017192,0.456661891,0.584861291,0.415138709,0.360871556,0.285760568
AZ,MARICOPA,0285 FLYNN,134,04013_0285 FLYNN,MARICOPA,1544,598,596,280,378,406,239,575,499,810,0.468503937,0.531496063,0.268134715,0.252590674,0.257124352,0.222150259,0.358160622,0.03626943,0.547927461,0.057642487,0.405698779,0.404341927,0.189959294,0.814442512,0.185557488,0.279347029,0.078813593
AZ,MARICOPA,0286 FOLLEY,353,04013_0286 FOLLEY,MARICOPA,2213,794,719,561,690,737,444,967,942,1529,0.493860846,0.506139154,0.230560579,0.325045208,0.28119349,0.163200723,0.660189788,0.020786263,0.233619521,0.085404428,0.382835101,0.346673095,0.270491803,0.508428748,0.491571252,0.323937602,0.336252186
AZ,MARICOPA,0287 FOREST GROVE,172,04013_0287 FOREST GROVE,MARICOPA,4023,1612,1762,487,949,992,428,1451,1235,2344,0.468844221,0.531155779,0.309470544,0.331344768,0.2699478,0.089236888,0.247327865,0.064379816,0.642306736,0.045985583,0.417508418,0.456358456,0.126133126,0.760870934,0.239129066,0.180682764,0.066645101
AZ,MARICOPA,0288 FORT MCDOWELL,15,04013_0288 FORT MCDOWELL,MARICOPA,523,254,192,53,169,171,48,188,152,276,0.404255319,0.595744681,0.20841300200000001,0.323135755,0.305927342,0.162523901,0.531669866,0.001919386,0.255278311,0.211132438,0.509018036,0.384769539,0.106212425,0.820205676,0.179794324,0.430492356,0.10117751
AZ,MARICOPA,0289 FOUNTAIN HILLS,1478,04013_0289 FOUNTAIN HILLS,MARICOPA,3084,809,702,1374,1259,1303,1101,1673,1760,2342,0.436322287,0.563677713,0.078870497,0.097370983,0.250567997,0.573190523,0.914817232,0.003916449,0.039490862,0.041775457,0.280415945,0.243327556,0.476256499,0.492000322,0.507999678,0.447976989,0.466840243
AZ,MARICOPA,0290 FOUR PEAKS,2119,04013_0290 FOUR PEAKS,MARICOPA,4240,1227,940,1830,1769,1812,1389,2355,2297,3266,0.45407197,0.54592803,0.102830189,0.158018868,0.340330189,0.398820755,0.905660377,0.003773585,0.05754717,0.033018868,0.306980235,0.235176382,0.457843383,0.450302782,0.549697218,0.402009629,0.503650748
AZ,MARICOPA,0291 FOX CROSSING,917,04013_0291 FOX CROSSING,MARICOPA,3889,1274,1114,1290,1368,1478,927,1966,1945,2902,0.493756504,0.506243496,0.182566212,0.21419388,0.408331191,0.194908717,0.7204937,0.018513757,0.112368218,0.148624325,0.346383904,0.302882001,0.350734095,0.285441028,0.714558972,0.200797098,0.519696603
AZ,MARICOPA,0292 FOXWOOD,544,04013_0292 FOXWOOD,MARICOPA,1972,536,601,723,912,941,673,1196,1162,1578,0.475777664,0.524222336,0.139593909,0.278172589,0.326903553,0.255329949,0.853448276,0.004056795,0.098377282,0.044117647,0.288172043,0.32311828,0.388709677,0.510811635,0.489188365,0.426099566,0.42734871
AZ,MARICOPA,0293 FRANKLIN,537,04013_0293 FRANKLIN,MARICOPA,3066,1126,741,1029,822,887,461,1320,1219,2112,0.482395525,0.517604475,0.208088715,0.371167645,0.31865623,0.10208741,0.748858447,0.021852577,0.170580561,0.058708415,0.388812155,0.255870166,0.35531768,0.581044635,0.418955365,0.418836932,0.330021516
AZ,MARICOPA,0294 FREEDOM,399,04013_0294 FREEDOM,MARICOPA,1620,539,454,504,574,599,447,729,708,1072,0.419314642,0.580685358,0.214374226,0.24535316,0.177819083,0.362453532,0.774074074,0.02345679,0.156790123,0.045679012,0.36005344,0.303273213,0.336673347,0.688208836,0.311791164,0.526135046,0.247939028
AZ,MARICOPA,0295 FREMONT,793,04013_0295 FREMONT,MARICOPA,2835,850,613,1210,1042,1116,707,1437,1389,2099,0.463362832,0.536637168,0.133733239,0.201482004,0.332745236,0.33203952,0.809876543,0.00952381,0.140035273,0.040564374,0.317994762,0.22933034,0.452674897,0.64418422,0.35581578,0.515538047,0.294338496
AZ,MARICOPA,0296 FRIER,69,04013_0296 FRIER,MARICOPA,778,301,297,145,192,199,109,303,269,484,0.491480996,0.508519004,0.232647815,0.303341902,0.340616967,0.123393316,0.444730077,0.073264781,0.384318766,0.097686375,0.405114401,0.399730821,0.195154778,0.715715384,0.284284616,0.312409414,0.132320663
AZ,MARICOPA,0297 FRONTIER,1863,04013_0297 FRONTIER,MARICOPA,5890,1630,1236,2737,2426,2588,1600,3280,3050,4540,0.485947879,0.514052121,0.181015453,0.223976906,0.379351333,0.215656308,0.822071307,0.009677419,0.093208829000000007,0.075042445,0.290915581,0.220596109,0.48848831,0.512385004,0.487614996,0.415193413,0.406877895
AZ,MARICOPA,0298 FULTON RANCH,1465,04013_0298 FULTON RANCH,MARICOPA,4010,1215,999,1612,1636,1754,1216,2220,2223,3151,0.486146096,0.513853904,0.13248503,0.147954092,0.375998004,0.343562874,0.723441397,0.009725686,0.069326683,0.197506234,0.317564036,0.261108207,0.421327757,0.395268534,0.604731466,0.293854367,0.429587029
AZ,MARICOPA,0299 GALVESTON,853,04013_0299 GALVESTON,MARICOPA,3910,1377,1235,1065,1367,1475,891,1914,1807,2742,0.502191286,0.497808714,0.207725761,0.304169864,0.306728063,0.181376311,0.71713555,0.025319693,0.162148338,0.095396419,0.374490073,0.335871634,0.289638292,0.534773307,0.465226693,0.373787056,0.343348493
AZ,MARICOPA,0300 GARDEN GROVES,436,04013_0300 GARDEN GROVES,MARICOPA,3387,1265,1247,681,956,1030,686,1403,1346,2208,0.467142432,0.532857568,0.24010632,0.310986415,0.278499705,0.170407561,0.625922645,0.064954237,0.241806909,0.067316209,0.396179142,0.39054181,0.213279048,0.641270175,0.358729825,0.376634381,0.249288265
AZ,MARICOPA,0301 GARDENS,48,04013_0301 GARDENS,MARICOPA,1133,491,453,129,165,162,96,275,269,538,0.499105546,0.500894454,0.39364519,0.311562224,0.214474846,0.080317741,0.511915269,0.090026478,0.293909974,0.104148279,0.457595527,0.422180801,0.120223672,0.6408614,0.3591386,0.32124621,0.190669059
AZ,MARICOPA,0302 GARDNER,588,04013_0302 GARDNER,MARICOPA,2705,1013,781,794,798,882,500,1242,1203,1923,0.490247562,0.509752438,0.199630314,0.27245841,0.395563771,0.132347505,0.68650647,0.018114603,0.148243993,0.147134935,0.391421947,0.301777434,0.306800618,0.33735372,0.66264628,0.229714462,0.456792007
AZ,MARICOPA,0303 GARY,1067,04013_0303 GARY,MARICOPA,3026,847,643,1358,1188,1252,879,1664,1624,2267,0.487400531,0.512599469,0.142809917,0.193719008,0.363966942,0.299504132,0.844018506,0.00892267,0.10343688,0.043621943,0.297401685,0.225772472,0.476825843,0.540991561,0.459008439,0.447396575,0.396621931
AZ,MARICOPA,0304 GATEWAY,64,04013_0304 GATEWAY,MARICOPA,1617,680,710,175,375,381,211,548,502,834,0.493734336,0.506265664,0.316831683,0.293316832,0.234529703,0.155321782,0.263450835,0.046382189,0.637600495,0.052566481,0.434504792,0.453674121,0.111821086,0.635828815,0.364171185,0.15865861,0.104792225
AZ,MARICOPA,0305 GAVILAN PEAK,1173,04013_0305 GAVILAN PEAK,MARICOPA,3776,1081,694,1804,1297,1344,887,1850,1760,2794,0.480053191,0.519946809,0.145960265,0.195231788,0.360794702,0.298013245,0.862023305,0.005826271,0.08871822,0.043432203,0.302039676,0.193908913,0.504051411,0.601060055,0.398939945,0.511366944,0.350656361
AZ,MARICOPA,0306 GEMINI,772,04013_0306 GEMINI,MARICOPA,3114,964,905,1068,1210,1270,826,1607,1468,2217,0.472186287,0.527813713,0.185292229,0.235709698,0.31342325,0.265574823,0.696210662,0.011560694,0.234746307,0.057482338,0.328226081,0.308137555,0.363636364,0.705553959,0.294446041,0.473303538,0.222907124
AZ,MARICOPA,0307 GENE AUTRY,1056,04013_0307 GENE AUTRY,MARICOPA,2983,817,598,1433,1292,1330,916,1674,1592,2284,0.490063995,0.509936005,0.179805434,0.251593425,0.326735995,0.241865146,0.809587663,0.00670466,0.122695273,0.061012404,0.286867978,0.20997191,0.503160112,0.551141643,0.448858357,0.435127058,0.374460606
AZ,MARICOPA,0308 GEORGIA,118,04013_0308 GEORGIA,MARICOPA,905,329,301,222,219,239,135,346,346,565,0.461197339,0.538802661,0.279867257,0.328539823,0.255530973,0.136061947,0.750276243,0.02320442,0.146961326,0.079558011,0.386150235,0.353286385,0.26056338,0.459911752,0.540088248,0.339916162,0.410360081
AZ,MARICOPA,0309 GERMANN,844,04013_0309 GERMANN,MARICOPA,3013,987,808,1080,1117,1196,801,1516,1514,2179,0.480698221,0.519301779,0.202325581,0.207973422,0.396013289,0.193687708,0.736807169,0.012280119,0.107202124,0.143710587,0.343304348,0.281043478,0.375652174,0.312169715,0.687830285,0.22018936,0.516617809
AZ,MARICOPA,0310 GERONIMO,370,04013_0310 GERONIMO,MARICOPA,1606,555,483,477,645,670,409,834,821,1167,0.483972344,0.516027656,0.17592015,0.272613849,0.330006238,0.221459763,0.690535492,0.02615193,0.153798257,0.129514321,0.366336634,0.318811881,0.314851485,0.550460881,0.449539119,0.379946988,0.310588504
AZ,MARICOPA,0311 GETTY,391,04013_0311 GETTY,MARICOPA,2720,998,789,827,661,686,353,1042,909,1794,0.481811433,0.518188567,0.189040088,0.354174329,0.317028319,0.139757264,0.551125877,0.042081949,0.360280546,0.046511628,0.38179036,0.301836266,0.316373374,0.611164311,0.388835689,0.320463433,0.230662444
AZ,MARICOPA,0312 GIDIYUP,907,04013_0312 GIDIYUP,MARICOPA,4291,1460,939,1649,1367,1459,785,1940,1821,3069,0.485248997,0.514751003,0.178088578,0.323310023,0.353846154,0.144755245,0.750818905,0.00655124,0.095226954,0.147402901,0.360671937,0.231966403,0.40736166,0.505545556,0.494454444,0.377726364,0.373092541
AZ,MARICOPA,0313 GILA,586,04013_0313 GILA,MARICOPA,4198,1533,1337,1097,1283,1360,773,1847,1709,2849,0.461095101,0.538904899,0.226882745,0.312440419,0.278598665,0.18207817,0.690805145,0.028108623,0.218437351,0.06264888,0.386438114,0.337030502,0.276531384,0.609213397,0.390786603,0.409153458,0.281651687
AZ,MARICOPA,0314 GILA BEND,182,04013_0314 GILA BEND,MARICOPA,681,222,196,227,268,270,185,345,315,423,0.508124077,0.491875923,0.154411765,0.232352941,0.316176471,0.297058824,0.459618209,0.004405286,0.521292217,0.014684288,0.344186047,0.303875969,0.351937984,0.786125706,0.213874294,0.337621239,0.12199697
AZ,MARICOPA,0315 GILBERT,981,04013_0315 GILBERT,MARICOPA,3592,1199,889,1327,1307,1407,830,1800,1707,2635,0.493404434,0.506595566,0.206848552,0.272271715,0.349109131,0.171770601,0.762249443,0.012249443,0.141146993,0.08435412,0.351098097,0.260322108,0.388579795,0.450186595,0.549813405,0.329847717,0.432401726
AZ,MARICOPA,0316 GILBERT GARDENS,376,04013_0316 GILBERT GARDENS,MARICOPA,2238,804,544,780,539,593,314,900,824,1523,0.483595506,0.516404494,0.230563003,0.369079535,0.312779267,0.087578195,0.760947274,0.026809651,0.151474531,0.060768543,0.377819549,0.255639098,0.366541353,0.600412702,0.399587298,0.448372513,0.312574762
AZ,MARICOPA,0317 GIOVANNI,10,04013_0317 GIOVANNI,MARICOPA,492,215,202,50,57,59,28,104,78,209,0.392561983,0.607438017,0.323170732,0.390243902,0.213414634,0.073170732,0.294715447,0.18495935,0.491869919,0.028455285,0.460385439,0.43254818,0.107066381,0.637711286,0.362288714,0.169826076,0.124889372
AZ,MARICOPA,0318 GLENCROFT,559,04013_0318 GLENCROFT,MARICOPA,3036,1056,969,862,899,952,637,1279,1146,1888,0.441088616,0.558911384,0.208896211,0.249752883,0.263920923,0.277429984,0.599472121,0.056746948,0.250082481,0.093698449,0.365777624,0.335642536,0.298579841,0.711956451,0.288043549,0.421292528,0.178179593
AZ,MARICOPA,0319 GLENN,763,04013_0319 GLENN,MARICOPA,2014,435,767,722,1210,1268,1014,1427,1413,1709,0.494029851,0.505970149,0.14796425,0.210029791,0.343098312,0.298907646,0.863455809,0.008440914,0.087388282,0.040714995,0.226091476,0.398648649,0.375259875,0.355782499,0.644217501,0.29477985,0.568675959
